timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_exceeded,x_drift_trigger,y_drift_exceeded,y_drift_trigger,z_drift_exceeded,z_drift_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
16372,0.062497738748788834,-0.14963561296463013,0.025231823325157166,0.062497738748788834,-0.14963561296463013,0.0,-0.08714499324560165,-1.0025163888931274,-0.1921335905790329,0.0,0.0,0.0,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
16472,0.06393042206764221,-0.14334368705749512,0.02538212761282921,0.06393042206764221,-0.14334368705749512,0.0,-0.4307303726673126,-1.0039985179901123,-0.2033384144306183,-0.34358537942171097,-0.0014821290969848633,-0.011204823851585388,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
16572,0.06554306298494339,-0.14281721413135529,0.025586754083633423,0.06554306298494339,-0.14281721413135529,0.0,-0.3632849156856537,-1.0061558485031128,-0.19971421360969543,-0.27613992244005203,-0.0036394596099853516,-0.007580623030662537,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
16672,0.06430106610059738,-0.14910638332366943,0.026722487062215805,0.06430106610059738,-0.14910638332366943,0.0,-0.1104569286108017,-0.905357301235199,-0.19866874814033508,-0.023311935365200043,0.09715908765792847,-0.006535157561302185,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
16772,0.06899058818817139,-0.14632101356983185,0.026538975536823273,0.06899058818817139,-0.14632101356983185,0.0,-0.2579975426197052,-1.0147356986999512,-0.20131805539131165,-0.17085254937410355,-0.01221930980682373,-0.009184464812278748,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
16872,0.06829821318387985,-0.14652332663536072,0.026447953656315804,0.06829821318387985,-0.14652332663536072,0.0,-0.24998287856578827,-0.8862324953079224,-0.20248091220855713,-0.16283788532018661,0.11628389358520508,-0.010347321629524231,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
16972,0.06566861271858215,-0.14187732338905334,0.026964260265231133,0.06566861271858215,-0.14187732338905334,0.0,-0.4497336745262146,-0.715013325214386,-0.20044085383415222,-0.36258868128061295,0.28750306367874146,-0.008307263255119324,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
17072,0.07090406119823456,-0.140504851937294,0.02557036280632019,0.07090406119823456,-0.140504851937294,0.0,-0.3938315212726593,-0.9238125681877136,-0.20180878043174744,-0.30668652802705765,0.07870382070541382,-0.009675189852714539,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
17172,0.07713418453931808,-0.14988435804843903,0.025009311735630035,0.07713418453931808,-0.14988435804843903,0.0,0.07309800386428833,-1.1144992113113403,-0.19872689247131348,0.16024299710988998,-0.11198282241821289,-0.006593301892280579,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17272,0.07606175541877747,-0.14930632710456848,0.02588244341313839,0.07606175541877747,-0.14930632710456848,0.0,-0.060366250574588776,-0.9024713635444641,-0.19664126634597778,0.02677874267101288,0.10004502534866333,-0.004507675766944885,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17372,0.07883903384208679,-0.14228549599647522,0.026663249358534813,0.07883903384208679,-0.14228549599647522,0.0,-0.34936442971229553,-0.910757303237915,-0.2003307342529297,-0.2622194364666939,0.0917590856552124,-0.00819714367389679,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17472,0.07569355517625809,-0.14166578650474548,0.026524463668465614,0.07569355517625809,-0.14166578650474548,0.0,-0.23280629515647888,-0.7515116930007935,-0.19890598952770233,-0.14566130191087723,0.251004695892334,-0.006772398948669434,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17572,0.07523446530103683,-0.1418457329273224,0.02702423743903637,0.07523446530103683,-0.1418457329273224,0.0,-0.17460216581821442,-0.7325544357299805,-0.20227159559726715,-0.08745717257261276,0.269961953163147,-0.010138005018234253,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17672,0.07498233765363693,-0.1418471783399582,0.025862589478492737,0.07498233765363693,-0.1418471783399582,0.0,-0.1560867577791214,-0.7039210200309753,-0.20150542259216309,-0.06894176453351974,0.2985953688621521,-0.009371832013130188,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17772,0.07906156033277512,-0.15302197635173798,0.02546849474310875,0.07906156033277512,-0.15302197635173798,0.0,0.21043002605438232,-0.8865829706192017,-0.22057007253170013,0.297575019299984,0.11593341827392578,-0.028436481952667236,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17872,0.08222246170043945,-0.1471235603094101,0.02654656395316124,0.08222246170043945,-0.1471235603094101,0.0,-0.18192395567893982,-0.9522349238395691,-0.21795952320098877,-0.09477896243333817,0.05028146505355835,-0.02582593262195587,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17972,0.08627824485301971,-0.14666789770126343,0.02507978305220604,0.08627824485301971,-0.14666789770126343,0.0,-0.19003905355930328,-0.9806999564170837,-0.22008322179317474,-0.10289406031370163,0.0218164324760437,-0.027949631214141846,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18072,0.0858478918671608,-0.14664117991924286,0.02433161623775959,0.0858478918671608,-0.14664117991924286,0.0,-0.18024300038814545,-0.8484057784080505,-0.22608844935894012,-0.09309800714254379,0.1541106104850769,-0.03395485877990723,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18172,0.08894467353820801,-0.1406073421239853,0.025096159428358078,0.08894467353820801,-0.1406073421239853,0.0,-0.37471526861190796,-0.8587709665298462,-0.22462713718414307,-0.2875702753663063,0.14374542236328125,-0.03249354660511017,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18272,0.08883064240217209,-0.14004431664943695,0.024926453828811646,0.08883064240217209,-0.14004431664943695,0.0,-0.27709248661994934,-0.775725781917572,-0.22676381468772888,-0.1899474933743477,0.22679060697555542,-0.034630224108695984,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18372,0.08944165706634521,-0.13668325543403625,0.024819940328598022,0.08944165706634521,-0.13668325543403625,0.0,-0.2999211251735687,-0.756350040435791,-0.22162722051143646,-0.21277613192796707,0.24616634845733643,-0.029493629932403564,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18472,0.08720605820417404,-0.1468067318201065,0.025524305179715157,0.08720605820417404,-0.1468067318201065,0.0,0.06943708658218384,-0.6766715049743652,-0.23006263375282288,0.1565820798277855,0.3258448839187622,-0.03792904317378998,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,0,,0,
18572,0.0864354595541954,-0.1571229100227356,0.02632003463804722,0.0864354595541954,-0.1571229100227356,0.0,0.4194241464138031,-0.6618183851242065,-0.24565240740776062,0.5065691396594048,0.3406980037689209,-0.05351881682872772,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18672,0.0860641747713089,-0.1578865349292755,0.026507221162319183,0.0860641747713089,-0.1578865349292755,0.0,0.1979362666606903,-0.6796570420265198,-0.23682281374931335,0.28508125990629196,0.32285934686660767,-0.04468922317028046,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,0,,0,
18772,0.08864090591669083,-0.17972290515899658,0.02470412291586399,0.08864090591669083,-0.17972290515899658,0.0,0.740879237651825,-0.8289241194725037,-0.27633509039878845,0.8280242308974266,0.17359226942062378,-0.08420149981975555,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18872,0.0889170914888382,-0.17874006927013397,0.02697567082941532,0.0889170914888382,-0.17874006927013397,0.0,0.22294369339942932,-0.8077521324157715,-0.2648685872554779,0.310088686645031,0.19476425647735596,-0.07273499667644501,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18972,0.09367415308952332,-0.1830839365720749,0.026320328935980797,0.09367415308952332,-0.1830839365720749,0.0,0.11830620467662811,-0.9793701171875,-0.2815825343132019,0.20545119792222977,0.02314627170562744,-0.089448943734169,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19072,0.08872713148593903,-0.18333768844604492,0.028058558702468872,0.08872713148593903,-0.18333768844604492,0.0,-0.021665051579475403,-0.7453908920288086,-0.25750041007995605,0.06547994166612625,0.25712549686431885,-0.06536681950092316,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19172,0.08677797764539719,-0.18410348892211914,0.026731235906481743,0.08677797764539719,-0.18410348892211914,0.0,-0.15130095183849335,-0.6978647708892822,-0.25373774766921997,-0.0641559585928917,0.3046516180038452,-0.06160415709018707,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,0,,0,
19272,0.08448789268732071,-0.18626302480697632,0.027077101171016693,0.08448789268732071,-0.18626302480697632,0.0,-0.2241087108850479,-0.6415500044822693,-0.25782886147499084,-0.13696371763944626,0.36096638441085815,-0.06569527089595795,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,0,,0,
19372,0.0830409973859787,-0.19115038216114044,0.02593196928501129,0.0830409973859787,-0.19115038216114044,0.0,-0.13528567552566528,-0.658550500869751,-0.26431959867477417,-0.04814068228006363,0.34396588802337646,-0.07218600809574127,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,0,,0,
19472,0.08783351629972458,-0.18721126019954681,0.02507106401026249,0.08783351629972458,-0.18721126019954681,0.0,-0.38043731451034546,-0.8768523931503296,-0.24489855766296387,-0.2932923212647438,0.12566399574279785,-0.05276496708393097,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19572,0.08314976841211319,-0.19536085426807404,0.026227500289678574,0.08314976841211319,-0.19536085426807404,0.0,-0.15064990520477295,-0.7253308892250061,-0.25859588384628296,-0.0635049119591713,0.27718549966812134,-0.06646229326725006,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19672,0.08413543552160263,-0.18923288583755493,0.026375802233815193,0.08413543552160263,-0.18923288583755493,0.0,-0.4808206856250763,-0.7919716238975525,-0.2535689175128937,-0.39367569237947464,0.21054476499557495,-0.06143532693386078,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
19772,0.08011912554502487,-0.1865541785955429,0.026992879807949066,0.08011912554502487,-0.1865541785955429,0.0,-0.5811559557914734,-0.699942409992218,-0.2584258019924164,-0.49401096254587173,0.3025739789009094,-0.06629221141338348,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,1,Roll exceeded 0.3 radians! Stabilizing!,0,
19872,0.08426515012979507,-0.19009944796562195,0.02667555958032608,0.08426515012979507,-0.19009944796562195,0.0,-0.34211471676826477,-0.9154675006866455,-0.24432972073554993,-0.2549697235226631,0.08704888820648193,-0.05219613015651703,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19972,0.08466773480176926,-0.18281613290309906,0.025641366839408875,0.08466773480176926,-0.18281613290309906,0.0,-0.5786854028701782,-0.9221115708351135,-0.24415528774261475,-0.49154040962457657,0.08040481805801392,-0.05202169716358185,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
