timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_exceeded,x_drift_trigger,y_drift_exceeded,y_drift_trigger,z_drift_exceeded,z_drift_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
17568,0.03803476318717003,-0.08247798681259155,0.02747219428420067,0.03803476318717003,-0.08247798681259155,0.0,-0.788828432559967,-0.9222940802574158,0.06506696343421936,0.0,0.0,0.0,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17668,0.04313242807984352,-0.09627769142389297,0.028340235352516174,0.04313242807984352,-0.09627769142389297,0.0,-0.14445003867149353,-1.02647066116333,0.0998116135597229,0.6443783938884735,-0.1041765809059143,0.03474465012550354,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
17768,0.041170887649059296,-0.08026977628469467,0.02809072472155094,0.041170887649059296,-0.08026977628469467,0.0,-0.6528608202934265,-0.8226116895675659,0.0656874030828476,0.13596761226654053,0.09968239068984985,0.0006204396486282349,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
17868,0.050656963139772415,-0.08162766695022583,0.027514822781085968,0.050656963139772415,-0.08162766695022583,0.0,-0.4012603461742401,-1.1706920862197876,0.10801799595355988,0.38756808638572693,-0.24839800596237183,0.042951032519340515,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
17968,0.045750174671411514,-0.08621656149625778,0.028363700956106186,0.045750174671411514,-0.08621656149625778,0.0,-0.1565798670053482,-0.880540668964386,0.08180010318756104,0.6322485655546188,0.041753411293029785,0.016733139753341675,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18068,0.046375975012779236,-0.09243510663509369,0.0287180058658123,0.046375975012779236,-0.09243510663509369,0.0,0.046917956322431564,-0.8508445024490356,0.07604867964982986,0.8357463888823986,0.07144957780838013,0.010981716215610504,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18168,0.04708593338727951,-0.10368910431861877,0.02833542600274086,0.04708593338727951,-0.10368910431861877,0.0,0.26151737570762634,-0.8562149405479431,0.07360512018203735,1.0503458082675934,0.06607913970947266,0.008538156747817993,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18268,0.04349147155880928,-0.1146848052740097,0.027470922097563744,0.04349147155880928,-0.1146848052740097,0.0,0.29796239733695984,-0.7563078999519348,0.08183641731739044,1.0867908298969269,0.16598618030548096,0.01676945388317108,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18368,0.04245863854885101,-0.11564291268587112,0.027354413643479347,0.04245863854885101,-0.11564291268587112,0.0,0.04727175831794739,-0.7637814879417419,0.09909981489181519,0.8361001908779144,0.15851259231567383,0.034032851457595825,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18468,0.04259638860821724,-0.11228184401988983,0.02853642776608467,0.04259638860821724,-0.11228184401988983,0.0,-0.23083604872226715,-0.8030543327331543,0.11018188297748566,0.5579923838376999,0.11923974752426147,0.045114919543266296,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18568,0.03452153131365776,-0.1211782917380333,0.02849794737994671,0.03452153131365776,-0.1211782917380333,0.0,0.03439139574766159,-0.5997763872146606,0.10987068712711334,0.8232198283076286,0.3225176930427551,0.04480372369289398,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18668,0.03263721615076065,-0.11921563744544983,0.02774188481271267,0.03263721615076065,-0.11921563744544983,0.0,-0.15844428539276123,-0.6854243278503418,0.11538340896368027,0.6303841471672058,0.23686975240707397,0.05031644552946091,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18768,0.03868546336889267,-0.11197114735841751,0.027876868844032288,0.03868546336889267,-0.11197114735841751,0.0,-0.48359963297843933,-0.9691951274871826,0.12292933464050293,0.3052287995815277,-0.046901047229766846,0.05786237120628357,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
