timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_exceeded,x_drift_trigger,y_drift_exceeded,y_drift_trigger,z_drift_exceeded,z_drift_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
18551,0.02849343605339527,-0.19683638215065002,0.028749944642186165,0.02849343605339527,-0.19683638215065002,0.0,-0.17919600009918213,-0.7673170566558838,-0.04280328378081322,0.0,0.0,0.0,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18651,0.02954934537410736,-0.1919889897108078,0.02872423827648163,0.02954934537410736,-0.1919889897108078,0.0,-0.39551451802253723,-0.7697342038154602,-0.041074104607105255,-0.2163185179233551,-0.002417147159576416,0.001729179173707962,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
18751,0.027229607105255127,-0.17726737260818481,0.027726976200938225,0.027229607105255127,-0.17726737260818481,0.0,-0.7726945877075195,-0.6899068355560303,-0.05750694125890732,-0.5934985876083374,0.07741022109985352,-0.014703657478094101,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18851,0.029055556282401085,-0.17134900391101837,0.027580074965953827,0.029055556282401085,-0.17134900391101837,0.0,-0.7078014612197876,-0.7869149446487427,-0.0513443686068058,-0.5286054611206055,-0.019597887992858887,-0.008541084825992584,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18951,0.025070248171687126,-0.1753067672252655,0.027644578367471695,0.025070248171687126,-0.1753067672252655,0.0,-0.23205967247486115,-0.6337181329727173,-0.05845413729548454,-0.052863672375679016,0.1335989236831665,-0.015650853514671326,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19051,0.025848248973488808,-0.17345084249973297,0.027331365272402763,0.025848248973488808,-0.17345084249973297,0.0,-0.2290278822183609,-0.7420333027839661,-0.05802806466817856,-0.04983188211917877,0.025283753871917725,-0.015224780887365341,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19151,0.0226968452334404,-0.17264169454574585,0.02807493880391121,0.0226968452334404,-0.17264169454574585,0.0,-0.20872873067855835,-0.6435859203338623,-0.0506095215678215,-0.02953273057937622,0.12373113632202148,-0.0078062377870082855,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19251,0.02260807529091835,-0.1723184734582901,0.025608688592910767,0.02260807529091835,-0.1723184734582901,0.0,-0.15131725370883942,-0.7191584706306458,-0.05565392225980759,0.027878746390342712,0.04815858602523804,-0.01285063847899437,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19351,0.01867932826280594,-0.1714450865983963,0.02627147175371647,0.01867932826280594,-0.1714450865983963,0.0,-0.1446177065372467,-0.619301974773407,-0.05480271205306053,0.034578293561935425,0.1480150818824768,-0.011999428272247314,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19451,0.019269375130534172,-0.17079535126686096,0.02686387673020363,0.019269375130534172,-0.17079535126686096,0.0,-0.15357498824596405,-0.7263971567153931,-0.060057803988456726,0.02562101185321808,0.04091989994049072,-0.01725452020764351,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19551,0.01953408308327198,-0.1709478348493576,0.027486389502882957,0.01953408308327198,-0.1709478348493576,0.0,-0.13283611834049225,-0.7891538143157959,-0.06596794724464417,0.04635988175868988,-0.02183675765991211,-0.023164663463830948,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
19651,0.019491450861096382,-0.18297560513019562,0.02690345048904419,0.019491450861096382,-0.18297560513019562,0.0,0.3344583809375763,-0.818548858165741,-0.06682801246643066,0.5136543810367584,-0.05123180150985718,-0.024024728685617447,0,,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
