timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_exceeded,x_drift_trigger,y_drift_exceeded,y_drift_trigger,z_drift_exceeded,z_drift_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
13572,0.0649186298251152,-0.0566534586250782,0.027447326108813286,0.0649186298251152,-0.0566534586250782,0.0,-0.40189504623413086,-0.8574211597442627,0.11882093548774719,0.0,0.0,0.0,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
13672,0.06537540256977081,-0.056860607117414474,0.026737870648503304,0.06537540256977081,-0.056860607117414474,0.0,-0.22468455135822296,-0.9153318405151367,0.11380574107170105,0.1772104948759079,-0.05791068077087402,-0.005015194416046143,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
13772,0.06500809639692307,-0.05868494138121605,0.028401363641023636,0.06500809639692307,-0.05868494138121605,0.0,-0.02522614412009716,-0.9154004454612732,0.11616799980401993,0.3766689021140337,-0.0579792857170105,-0.0026529356837272644,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
13872,0.0686577633023262,-0.057033687829971313,0.028591880574822426,0.0686577633023262,-0.057033687829971313,0.0,-0.08430495113134384,-1.0689631700515747,0.10221607983112335,0.317590095102787,-0.211542010307312,-0.01660485565662384,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
13972,0.0686207264661789,-0.07971605658531189,0.027119209989905357,0.0686207264661789,-0.07971605658531189,0.0,0.7439370155334473,-1.0353749990463257,0.10166008025407791,1.1458320617675781,-0.177953839302063,-0.01716085523366928,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
14072,0.07235810905694962,-0.07237134128808975,0.02866581827402115,0.07235810905694962,-0.07237134128808975,0.0,0.12669271230697632,-1.1509439945220947,0.07966542989015579,0.5285877585411072,-0.29352283477783203,-0.0391555055975914,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
14172,0.06620990484952927,-0.06443007290363312,0.029367921873927116,0.06620990484952927,-0.06443007290363312,0.0,-0.32250845432281494,-0.8609243035316467,0.09732639789581299,0.07938659191131592,-0.003503143787384033,-0.021494537591934204,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
14272,0.06479378044605255,-0.06816469877958298,0.03074282594025135,0.06479378044605255,-0.06816469877958298,0.0,-0.136676624417305,-0.8293151259422302,0.0936712846159935,0.26521842181682587,0.02810603380203247,-0.025149650871753693,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
14372,0.0663139820098877,-0.06770596653223038,0.02951202355325222,0.0663139820098877,-0.06770596653223038,0.0,-0.16566893458366394,-0.9122716188430786,0.09343984723091125,0.23622611165046692,-0.05485045909881592,-0.025381088256835938,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
14472,0.06904969364404678,-0.05873478949069977,0.028767788782715797,0.06904969364404678,-0.05873478949069977,0.0,-0.48166048526763916,-1.0124001502990723,0.09342730790376663,-0.0797654390335083,-0.15497899055480957,-0.02539362758398056,1,X drift exceeded 5 cm! Correcting position!,1,Y drift exceeded 5 cm! Correcting position!,0,,0,,0,,0,
