timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_exceeded,x_drift_trigger,y_drift_exceeded,y_drift_trigger,z_drift_exceeded,z_drift_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
41961,0.1181417927145958,0.023015296086668968,0.02115246281027794,0.1181417927145958,0.023015296086668968,0.0,-0.3483525812625885,0.7628427147865295,-0.059840016067028046,0.0,0.0,0.0,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
42061,0.1129089817404747,0.033934809267520905,0.022520028054714203,0.1129089817404747,0.033934809267520905,0.0,-0.5519260168075562,0.9301596283912659,-0.05805424228310585,-0.20357343554496765,0.16731691360473633,0.0017857737839221954,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
42161,0.10860437154769897,0.032913923263549805,0.023344488814473152,0.10860437154769897,0.032913923263549805,0.0,-0.3136848211288452,0.8994792103767395,-0.0804600939154625,0.034667760133743286,0.13663649559020996,-0.020620077848434448,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
42261,0.11256677657365799,0.02939942292869091,0.023140277713537216,0.11256677657365799,0.02939942292869091,0.0,-0.06871608644723892,0.6764402389526367,-0.09893826395273209,0.2796364948153496,-0.08640247583389282,-0.03909824788570404,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
42361,0.10996358096599579,0.028146717697381973,0.0219904575496912,0.10996358096599579,0.028146717697381973,0.0,0.002015887526795268,0.728023886680603,-0.10503565520048141,0.35036846878938377,-0.034818828105926514,-0.04519563913345337,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
42461,0.10864493250846863,0.023584678769111633,0.021263742819428444,0.10864493250846863,0.023584678769111633,0.0,0.13649486005306244,0.6710708737373352,-0.11824923008680344,0.48484744131565094,-0.09177184104919434,-0.05840921401977539,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
42561,0.10226847231388092,0.02290649525821209,0.021221881732344627,0.10226847231388092,0.02290649525821209,0.0,0.1144322082400322,0.809503972530365,-0.10826579481363297,0.4627847895026207,0.04666125774383545,-0.04842577874660492,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
42661,0.09951618313789368,0.039055224508047104,0.020830387249588966,0.09951618313789368,0.039055224508047104,0.0,-0.3579946458339691,0.7067543268203735,-0.07134556770324707,-0.009642064571380615,-0.056088387966156006,-0.011505551636219025,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
42761,0.09925639629364014,0.03195831924676895,0.02058127336204052,0.09925639629364014,0.03195831924676895,0.0,0.06964993476867676,0.5652261972427368,-0.09428020566701889,0.41800251603126526,-0.19761651754379272,-0.034440189599990845,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
42861,0.1041969433426857,0.027029134333133698,0.020457953214645386,0.1041969433426857,0.027029134333133698,0.0,0.2857608199119568,0.36672770977020264,-0.08199853450059891,0.6341134011745453,-0.3961150050163269,-0.022158518433570862,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,1,,0,
42961,0.10171949863433838,0.02732538804411888,0.021579794585704803,0.10171949863433838,0.02732538804411888,0.0,0.19499872624874115,0.46464163064956665,-0.07417251169681549,0.5433513075113297,-0.2982010841369629,-0.014332495629787445,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
43061,0.100834421813488,0.02443198300898075,0.020193658769130707,0.100834421813488,0.02443198300898075,0.0,0.20339196920394897,0.4588330388069153,-0.06976468861103058,0.5517445504665375,-0.30400967597961426,-0.009924672544002533,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,1,,0,
43161,0.10376355051994324,0.022390566766262054,0.020529570057988167,0.10376355051994324,0.022390566766262054,0.0,0.1202196478843689,0.34977978467941284,-0.07921675592660904,0.4685722291469574,-0.4130629301071167,-0.019376739859580994,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,1,,0,
