timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_pos_exceeded,x_drift_pos_trigger,x_drift_neg_exceeded,x_drift_neg_trigger,y_drift_pos_exceeded,y_drift_pos_trigger,y_drift_neg_exceeded,y_drift_neg_trigger,z_drift_pos_exceeded,z_drift_pos_trigger,z_drift_neg_exceeded,z_drift_neg_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
18103,0.03230510279536247,-0.13983936607837677,8.32043297123164e-05,0.03230510279536247,-0.13983936607837677,0.0,0.2883259057998657,0.015413716435432434,0.16036060452461243,0.0,0.0,0.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
18203,0.02898680791258812,-0.14070336520671844,0.00013517364277504385,0.02898680791258812,-0.14070336520671844,0.0,0.21531498432159424,0.10795724391937256,0.15773354470729828,-0.07301092147827148,0.09254352748394012,-0.002627059817314148,0,,0,,0,,0,,0,,0,,0,,0,,0,
18303,0.03822433948516846,-0.132651686668396,0.00021380986436270177,0.03822433948516846,-0.132651686668396,0.0,-0.11357399076223373,-0.31990179419517517,0.14839494228363037,-0.40189989656209946,-0.3353155106306076,-0.011965662240982056,0,,0,,0,,0,,0,,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,1,Roll exceeded 0.3 radians! Stabilizing!,0,
18403,0.02893815003335476,-0.13753461837768555,0.00030920887365937233,0.02893815003335476,-0.13753461837768555,0.0,0.18969647586345673,0.1675408035516739,0.16330769658088684,-0.098629429936409,0.15212708711624146,0.002947092056274414,0,,0,,0,,0,,0,,0,,0,,0,,0,
18503,0.029551159590482712,-0.13713105022907257,0.0007190789328888059,0.029551159590482712,-0.13713105022907257,0.0,0.14273712038993835,0.04179423674941063,0.1668356955051422,-0.14558878540992737,0.026380520313978195,0.006475090980529785,0,,0,,0,,0,,0,,0,,0,,0,,0,
18603,0.01961514540016651,-0.13466225564479828,0.00017739379836712033,0.01961514540016651,-0.13466225564479828,0.0,0.020409664139151573,0.39348116517066956,0.17383170127868652,-0.26791624166071415,0.3780674487352371,0.013471096754074097,0,,0,,0,,0,,0,,0,,1,Pitch exceeded 0.3 radians! Stabilizing!,0,,0,
18703,0.018705565482378006,-0.13465790450572968,0.0007943653035908937,0.018705565482378006,-0.13465790450572968,0.0,0.0405283197760582,0.19675813615322113,0.1692056953907013,-0.24779758602380753,0.1813444197177887,0.008845090866088867,0,,0,,0,,0,,0,,0,,0,,0,,0,
18803,0.018671764060854912,-0.13649623095989227,0.0004465159436222166,0.018671764060854912,-0.13649623095989227,0.0,0.14012391865253448,0.03441695496439934,0.16585470736026764,-0.14820198714733124,0.019003238528966904,0.005494102835655212,0,,0,,0,,0,,0,,0,,0,,0,,0,
18903,0.01740982197225094,-0.13509228825569153,0.0003525282081682235,0.01740982197225094,-0.13509228825569153,0.0,0.02534968964755535,0.005883036646991968,0.16445650160312653,-0.26297621615231037,-0.009530679788440466,0.004095897078514099,0,,0,,0,,0,,0,,0,,0,,0,,0,
19003,0.018877830356359482,-0.13630954921245575,0.00021211050625424832,0.018877830356359482,-0.13630954921245575,0.0,0.10499688237905502,-0.09258954226970673,0.16399770975112915,-0.1833290234208107,-0.10800325870513916,0.0036371052265167236,0,,0,,0,,0,,0,,0,,0,,0,,0,
19103,0.01902356557548046,-0.1232721284031868,-6.251219019759446e-05,0.01902356557548046,-0.1232721284031868,-6.251219019759446e-05,-0.4167710244655609,-0.11283817142248154,0.15492719411849976,-0.7050969302654266,-0.12825188785791397,-0.005433410406112671,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
19203,0.018845118582248688,-0.12403541058301926,0.00024558615405112505,0.018845118582248688,-0.12403541058301926,0.0,-0.16176095604896545,-0.09938406199216843,0.16614361107349396,-0.4500868618488312,-0.11479777842760086,0.005783006548881531,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
19303,0.02019396610558033,-0.1271936595439911,0.0007810142706148326,0.02019396610558033,-0.1271936595439911,0.0,0.08065705001354218,-0.14242258667945862,0.17929555475711823,-0.20766885578632355,-0.15783630311489105,0.0189349502325058,0,,0,,0,,0,,0,,0,,0,,0,,0,
19403,0.018690135329961777,-0.1280711442232132,0.0005224851774983108,0.018690135329961777,-0.1280711442232132,0.0,0.13618060946464539,-0.07435274869203568,0.1832686811685562,-0.15214529633522034,-0.08976646512746811,0.022908076643943787,0,,0,,0,,0,,0,,0,,0,,0,,0,
19503,0.018714528530836105,-0.1302666813135147,0.0004063239321112633,0.018714528530836105,-0.1302666813135147,0.0,0.21912141144275665,-0.08026117831468582,0.1838594228029251,-0.06920449435710907,-0.09567489475011826,0.023498818278312683,0,,0,,0,,0,,0,,0,,0,,0,,0,
19603,0.015554411336779594,-0.1591753512620926,-0.0012235452886670828,0.015554411336779594,-0.1591753512620926,-0.0012235452886670828,1.1187173128128052,-0.03133395314216614,0.18036331236362457,0.8303914070129395,-0.04674766957759857,0.020002707839012146,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
19703,0.01716398261487484,-0.14479230344295502,0.0010449419496580958,0.01716398261487484,-0.14479230344295502,0.0,0.10704829543828964,-0.08300407975912094,0.1624450385570526,-0.18127761036157608,-0.09841779619455338,0.0020844340324401855,0,,0,,0,,0,,0,,0,,0,,0,,0,
19803,0.02222995087504387,-0.14977706968784332,0.0005717280437238514,0.02222995087504387,-0.14977706968784332,0.0,0.2379065454006195,-0.2633838355541229,0.14770813286304474,-0.050419360399246216,-0.27879755198955536,-0.012652471661567688,0,,0,,0,,0,,0,,0,,0,,0,,0,
19903,0.025704052299261093,-0.14087116718292236,0.00015594718570355326,0.025704052299261093,-0.14087116718292236,0.0,-0.22409439086914062,-0.267739474773407,0.1305202692747116,-0.5124202966690063,-0.2831531912088394,-0.029840335249900818,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
20003,0.023934347555041313,-0.15217171609401703,0.0006406792672351003,0.023934347555041313,-0.15217171609401703,0.0,0.25368252396583557,-0.04480988532304764,0.15435515344142914,-0.03464338183403015,-0.06022360175848007,-0.006005451083183289,0,,0,,0,,0,,0,,0,,0,,0,,0,
20103,0.021882345899939537,-0.15650492906570435,0.0005777601036243141,0.021882345899939537,-0.15650492906570435,0.0,0.31471893191337585,0.0817730575799942,0.15731386840343475,0.026393026113510132,0.06635934114456177,-0.0030467361211776733,0,,0,,0,,0,,0,,0,,0,,0,,0,
20203,0.022305089980363846,-0.15513426065444946,0.0008354242308996618,0.022305089980363846,-0.15513426065444946,0.0,0.11417613178491592,0.06274621933698654,0.1566494256258011,-0.1741497740149498,0.04733250290155411,-0.0037111788988113403,0,,0,,0,,0,,0,,0,,0,,0,,0,
20303,0.021873822435736656,-0.16360576450824738,0.00050617620581761,0.021873822435736656,-0.16360576450824738,0.0,0.36737531423568726,0.06757034361362457,0.14686085283756256,0.07904940843582153,0.05215662717819214,-0.013499751687049866,0,,0,,0,,0,,0,,0,,0,,0,,0,
20403,0.021018972620368004,-0.16218087077140808,0.0007644504657946527,0.021018972620368004,-0.16218087077140808,0.0,0.12520043551921844,0.1208258792757988,0.1516050547361374,-0.16312547028064728,0.10541216284036636,-0.008755549788475037,0,,0,,0,,0,,0,,0,,0,,0,,0,
20503,0.017645545303821564,-0.16899529099464417,4.760609590448439e-05,0.017645545303821564,-0.16899529099464417,0.0,0.29352259635925293,0.21216744184494019,0.14413627982139587,0.005196690559387207,0.19675372540950775,-0.016224324703216553,0,,0,,0,,0,,0,,0,,0,,0,,0,
20603,0.024059869349002838,-0.16633883118629456,0.00019209610763937235,0.024059869349002838,-0.16633883118629456,0.0,0.01203042920678854,-0.1193390041589737,0.16003912687301636,-0.2762954765930772,-0.13475272059440613,-0.00032147765159606934,0,,0,,0,,0,,0,,0,,0,,0,,0,
20703,0.024241195991635323,-0.16604410111904144,0.00011909210297744721,0.024241195991635323,-0.16604410111904144,0.0,-0.054166220128536224,-0.07295729219913483,0.16361048817634583,-0.34249212592840195,-0.08837100863456726,0.0032498836517333984,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
20803,0.02316472865641117,-0.16602668166160583,0.00013504271919373423,0.02316472865641117,-0.16602668166160583,0.0,-0.07996011525392532,0.010263122618198395,0.16220463812351227,-0.36828602105379105,-0.005150593817234039,0.0018440335988998413,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
20903,0.02526584081351757,-0.16537490487098694,0.0001572467153891921,0.02526584081351757,-0.16537490487098694,0.0,-0.12072364240884781,-0.06858909130096436,0.1693371683359146,-0.40904954820871353,-0.08400280773639679,0.008976563811302185,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
21003,0.02593849040567875,-0.16952048242092133,0.00014053653285373002,0.02593849040567875,-0.16952048242092133,0.0,0.10048370063304901,-0.06114166975021362,0.17288191616535187,-0.1878422051668167,-0.07655538618564606,0.012521311640739441,0,,0,,0,,0,,0,,0,,0,,0,,0,
21103,0.01923820562660694,-0.16420593857765198,0.00015786272706463933,0.01923820562660694,-0.16420593857765198,0.0,-0.18266251683235168,0.25781282782554626,0.15618009865283966,-0.4709884226322174,0.24239911139011383,-0.004180505871772766,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
21203,0.022746650502085686,-0.17842964828014374,2.1654439478879794e-05,0.022746650502085686,-0.17842964828014374,0.0,0.45914390683174133,0.030939331278204918,0.15470704436302185,0.1708180010318756,0.015525614842772484,-0.005653560161590576,0,,0,,0,,0,,0,,0,,0,,0,,0,
21303,0.021920127794146538,-0.17804281413555145,0.0006769307074137032,0.021920127794146538,-0.17804281413555145,0.0,0.24553853273391724,0.05390302464365959,0.1594112366437912,-0.042787373065948486,0.03848930820822716,-0.000949367880821228,0,,0,,0,,0,,0,,0,,0,,0,,0,
21403,0.020851505920290947,-0.18338824808597565,0.0006618503830395639,0.020851505920290947,-0.18338824808597565,0.0,0.3239671587944031,0.08811931312084198,0.16476014256477356,0.035641252994537354,0.07270559668540955,0.004399538040161133,0,,0,,0,,0,,0,,0,,0,,0,,0,
21503,0.01845322549343109,-0.18470805883407593,0.00037087014061398804,0.01845322549343109,-0.18470805883407593,0.0,0.29731228947639465,0.126874640583992,0.16213750839233398,0.00898638367652893,0.11146092414855957,0.0017769038677215576,0,,0,,0,,0,,0,,0,,0,,0,,0,
21603,0.01871350407600403,-0.18484315276145935,0.00017058361845556647,0.01871350407600403,-0.18484315276145935,0.0,0.14897885918617249,0.05202721431851387,0.1713072806596756,-0.13934704661369324,0.036613497883081436,0.010946676135063171,0,,0,,0,,0,,0,,0,,0,,0,,0,
21703,0.016687745228409767,-0.19180341064929962,-0.00015334796626120806,0.016687745228409767,-0.19180341064929962,-0.00015334796626120806,0.3561899662017822,0.08727991580963135,0.17156511545181274,0.0678640604019165,0.07186619937419891,0.011204510927200317,0,,0,,0,,0,,0,,0,,0,,0,,0,
21803,0.01017024740576744,-0.20314505696296692,-8.779586642049253e-05,0.01017024740576744,-0.20314505696296692,-8.779586642049253e-05,0.5203917622566223,0.19941607117652893,0.16530758142471313,0.2320658564567566,0.1840023547410965,0.004946976900100708,0,,0,,0,,1,Y drift back (State Estimate) < -0.2m — correcting forward!,0,,0,,0,,0,,0,
21903,0.011382115073502064,-0.20129333436489105,0.0004522520466707647,0.011382115073502064,-0.20129333436489105,0.0,0.14093971252441406,0.027094941586256027,0.173181414604187,-0.14738619327545166,0.011681225150823593,0.012820810079574585,0,,0,,0,,1,Y drift back (State Estimate) < -0.2m — correcting forward!,0,,0,,0,,0,,0,
22003,0.00916046928614378,-0.20097744464874268,0.000366288615623489,0.00916046928614378,-0.20097744464874268,0.0,-0.04291725531220436,0.060366641730070114,0.1820105016231537,-0.3312431611120701,0.04495292529463768,0.02164989709854126,0,,0,,0,,1,Y drift back (State Estimate) < -0.2m — correcting forward!,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
22103,0.007899903692305088,-0.1943822056055069,0.0002372839517192915,0.007899903692305088,-0.1943822056055069,0.0,-0.3839409649372101,0.06690438091754913,0.18310701847076416,-0.6722668707370758,0.0514906644821167,0.022746413946151733,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
22203,0.008055265061557293,-0.19289152324199677,0.0005392669118009508,0.008055265061557293,-0.19289152324199677,0.0,-0.31099334359169006,-0.013945959508419037,0.18880343437194824,-0.5993192493915558,-0.02935967594385147,0.028442829847335815,0,,0,,0,,0,,0,,0,,0,,1,Roll exceeded 0.3 radians! Stabilizing!,0,
22303,0.007271002046763897,-0.2045375257730484,0.00015898798301350325,0.007271002046763897,-0.2045375257730484,0.0,0.20436416566371918,-0.005580813158303499,0.2002444863319397,-0.08396174013614655,-0.020994529593735933,0.03988388180732727,0,,0,,0,,1,Y drift back (State Estimate) < -0.2m — correcting forward!,0,,0,,0,,0,,0,
22403,0.007693581748753786,-0.21193543076515198,2.6361592517787358e-06,0.007693581748753786,-0.21193543076515198,0.0,0.4053482711315155,-0.05895982310175896,0.2136269211769104,0.11702236533164978,-0.07437353953719139,0.053266316652297974,0,,0,,0,,1,Y drift back (State Estimate) < -0.2m — correcting forward!,0,,0,,0,,0,,0,
22503,0.005746474023908377,-0.2171417474746704,0.00017819135973695666,0.005746474023908377,-0.2171417474746704,0.0,0.40628620982170105,0.013242166489362717,0.21422718465328217,0.11796030402183533,-0.0021715499460697174,0.05386658012866974,0,,0,,0,,1,Y drift back (State Estimate) < -0.2m — correcting forward!,0,,0,,0,,0,,0,
