timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_exceeded,multi_ranger_x_drift_trigger,multi_ranger_y_drift_exceeded,multi_ranger_y_drift_trigger,multi_ranger_z_drift_exceeded,multi_ranger_z_drift_trigger
282310,0.32,-0.31,0.21,0.32,-0.31,-2.7755575615628914e-17,1,,1,,0,
282410,0.31,-0.34,0.24,0.31,-0.34,0.0,1,,1,,0,
282510,0.31,-0.36,0.27,0.31,-0.36,0.0,1,,1,,0,
282910,0.28,-0.37,0.38,0.28,-0.37,0.0,1,,1,,0,
283010,0.26,-0.37,0.41,0.26,-0.37,0.0,1,,1,,0,
283110,0.25,-0.38,0.44,0.25,-0.38,0.0,1,,1,,0,
283210,0.24,-0.39,0.47,0.24,-0.39,0.0,1,,1,,0,
283410,0.24,-0.38,0.53,0.24,-0.38,0.0,1,,1,,0,
283610,0.23,-0.38,0.58,0.23,-0.38,1.1102230246251565e-16,1,,1,,0,
283810,0.22,-0.38,0.63,0.22,-0.38,-1.1102230246251565e-16,1,,1,,0,
283910,0.21,-0.4,0.66,0.21,-0.4,0.0,1,,1,,0,
284010,0.21,-0.4,0.68,0.21,-0.4,0.0,1,,1,,0,
284210,0.21,-0.39,0.73,0.21,-0.39,0.0,1,,1,,0,
284310,0.22,-0.39,0.76,0.22,-0.39,0.0,1,,1,,0,
284510,0.23,-0.4,0.8,0.23,-0.4,-1.1102230246251565e-16,1,,1,,0,
284610,0.23,-0.4,0.82,0.23,-0.4,0.0,1,,1,,0,
284910,0.23,-0.41,0.89,0.23,-0.41,1.1102230246251565e-16,1,,1,,0,
285110,0.22,-0.43,0.94,0.22,-0.43,0.0,1,,1,,0,
285210,0.22,-0.43,0.96,0.22,-0.43,0.0,1,,1,,0,
285310,0.21,-0.41,0.98,0.21,-0.41,0.0,1,,1,,0,
285510,0.22,-0.42,1.03,0.22,-0.42,0.0,1,,1,,0,
285610,0.23,-0.43,1.04,0.23,-0.43,0.0,1,,1,,0,
285710,0.24,-0.41,1.07,0.24,-0.41,0.0,1,,1,,0,
285810,0.25,-0.43,1.08,0.25,-0.43,0.0,1,,1,,0,
286010,0.25,-0.43,1.12,0.25,-0.43,0.0,1,,1,,0,
286210,0.25,-0.43,1.16,0.25,-0.43,2.220446049250313e-16,1,,1,,0,
