timestamp,x,y,z,x_drift,y_drift,z_drift,roll,pitch,yaw,roll_drift,pitch_drift,yaw_drift,x_drift_exceeded,x_drift_trigger,y_drift_exceeded,y_drift_trigger,z_drift_exceeded,z_drift_trigger,pitch_exceeded,pitch_trigger,roll_exceeded,roll_trigger,yaw_exceeded,yaw_trigger
271104,0.3861784040927887,-0.06022105738520622,0.02539716102182865,0.3861784040927887,-0.06022105738520622,0.0,-1.0043931007385254,0.7878907918930054,0.43627065420150757,0.0,0.0,0.0,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,1,Y drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,
271204,0.3882909119129181,-0.04890159144997597,0.026080425828695297,0.3882909119129181,-0.04890159144997597,0.0,-1.184678316116333,0.7357158660888672,0.4434449076652527,-0.18028521537780762,-0.052174925804138184,0.007174253463745117,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
271304,0.39308860898017883,-0.048128705471754074,0.02681000530719757,0.39308860898017883,-0.048128705471754074,0.0,-0.8580998182296753,0.5971753001213074,0.4616863429546356,0.1462932825088501,-0.190715491771698,0.025415688753128052,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
271404,0.3990252912044525,-0.046460770070552826,0.025658419355750084,0.3990252912044525,-0.046460770070552826,0.0,-0.7033790946006775,0.46438080072402954,0.47728222608566284,0.3010140061378479,-0.32350999116897583,0.04101157188415527,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,1,,0,
271504,0.3993300199508667,-0.04584292322397232,0.026209963485598564,0.3993300199508667,-0.04584292322397232,0.0,-0.6590921878814697,0.6161208748817444,0.48545390367507935,0.34530091285705566,-0.171769917011261,0.04918324947357178,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
271605,0.3948066234588623,-0.03478703275322914,0.025911038741469383,0.3948066234588623,-0.03478703275322914,0.0,-0.9787279367446899,0.8714287281036377,0.5042677521705627,0.02566516399383545,0.08353793621063232,0.06799709796905518,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
271704,0.40128546953201294,-0.0349266342818737,0.02537579834461212,0.40128546953201294,-0.0349266342818737,0.0,-0.7361109256744385,0.6763407588005066,0.4825897514820099,0.2682821750640869,-0.11155003309249878,0.04631909728050232,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
271804,0.4025098979473114,-0.033413730561733246,0.02535332553088665,0.4025098979473114,-0.033413730561733246,0.0,-0.6319798827171326,0.6906943321228027,0.479714035987854,0.3724132180213928,-0.09719645977020264,0.043443381786346436,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
271904,0.4038824141025543,-0.020746193826198578,0.023463062942028046,0.4038824141025543,-0.020746193826198578,0.0,-0.9522667527198792,0.7574368119239807,0.4853596091270447,0.05212634801864624,-0.030453979969024658,0.04908895492553711,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
272004,0.4103336036205292,-0.02093016915023327,0.025072934105992317,0.4103336036205292,-0.02093016915023327,0.0,-0.7513206601142883,0.5990101099014282,0.4733887016773224,0.25307244062423706,-0.18888068199157715,0.03711804747581482,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
272104,0.4128844439983368,-0.0347505547106266,0.02648170478641987,0.4128844439983368,-0.0347505547106266,0.0,-0.007443321868777275,0.6742078065872192,0.5206619501113892,0.9969497788697481,-0.11368298530578613,0.08439129590988159,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
272204,0.416810005903244,-0.02351798675954342,0.02540900744497776,0.416810005903244,-0.02351798675954342,0.0,-0.605256199836731,0.6543434262275696,0.48908907175064087,0.39913690090179443,-0.1335473656654358,0.0528184175491333,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
272304,0.4091276228427887,-0.023168521001935005,0.02629353478550911,0.4091276228427887,-0.023168521001935005,0.0,-0.6172114014625549,0.9759047627449036,0.5700591206550598,0.38718169927597046,0.1880139708518982,0.13378846645355225,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
272404,0.40040257573127747,-0.008311634883284569,0.024943292140960693,0.40040257573127747,-0.008311634883284569,0.0,-1.1524416208267212,1.2047127485275269,0.6684375405311584,-0.1480485200881958,0.4168219566345215,0.23216688632965088,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,0,,0,
272505,0.4041634500026703,6.575399311259389e-05,0.02370171993970871,0.4041634500026703,6.575399311259389e-05,0.0,-1.1591659784317017,0.9123815298080444,0.6589783430099487,-0.15477287769317627,0.12449073791503906,0.22270768880844116,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
272604,0.4068542420864105,0.019351011142134666,0.023967208340764046,0.4068542420864105,0.019351011142134666,0.0,-1.5292600393295288,0.7471349835395813,0.713638961315155,-0.5248669385910034,-0.04075580835342407,0.27736830711364746,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,0,
272704,0.40820741653442383,0.022151080891489983,0.027352076023817062,0.40820741653442383,0.022151080891489983,0.0,-1.0906625986099243,0.7384257316589355,0.6731613874435425,-0.08626949787139893,-0.049465060234069824,0.2368907332420349,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
272804,0.4095667600631714,0.023549126461148262,0.027611669152975082,0.4095667600631714,0.023549126461148262,0.0,-0.7803199291229248,0.7320439219474792,0.6597789525985718,0.22407317161560059,-0.05584686994552612,0.2235082983970642,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
272904,0.4175891578197479,0.03030390851199627,0.025954710319638252,0.4175891578197479,0.03030390851199627,0.0,-0.7944995760917664,0.5489611029624939,0.679780900478363,0.20989352464675903,-0.23892968893051147,0.24351024627685547,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,0,,0,
273004,0.4249783158302307,0.03149760141968727,0.02509124204516411,0.4249783158302307,0.03149760141968727,0.0,-0.6226337552070618,0.3884798288345337,0.6790746450424194,0.3817593455314636,-0.3994109630584717,0.24280399084091187,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,1,,0,
273104,0.4340064823627472,0.03414517641067505,0.025169452652335167,0.4340064823627472,0.03414517641067505,0.0,-0.5268803834915161,0.25417008996009827,0.669689953327179,0.4775127172470093,-0.5337207019329071,0.2334192991256714,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,1,,1,,0,
273204,0.43264469504356384,0.03210577368736267,0.02513354830443859,0.43264469504356384,0.03210577368736267,0.0,-0.3021637499332428,0.5835652351379395,0.770627498626709,0.7022293508052826,-0.20432555675506592,0.3343568444252014,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,1,
273304,0.43151339888572693,0.03557252883911133,0.024801401421427727,0.43151339888572693,0.03557252883911133,0.0,-0.43364185094833374,0.8119004368782043,0.7946922183036804,0.5707512497901917,0.024009644985198975,0.35842156410217285,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,1,
273404,0.4296380579471588,0.02960333414375782,0.02515511028468609,0.4296380579471588,0.02960333414375782,0.0,-0.23684096336364746,0.9311551451683044,0.8529231548309326,0.7675521373748779,0.14326435327529907,0.41665250062942505,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,1,
273504,0.4323941767215729,0.023099642246961594,0.02446780540049076,0.4323941767215729,0.023099642246961594,0.0,-0.10726287215948105,0.8738716840744019,0.8338931798934937,0.8971302285790443,0.08598089218139648,0.3976225256919861,1,X drift (State Estimate) exceeded 5 cm! Correcting position!,0,,0,,0,,1,,1,
