timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_exceeded,multi_ranger_x_drift_trigger,multi_ranger_y_drift_exceeded,multi_ranger_y_drift_trigger,multi_ranger_z_drift_exceeded,multi_ranger_z_drift_trigger
26757,-0.07,0.07,0.19,-0.07,0.07,0.0,1,,1,,0,
26857,-0.07,0.08,0.21,-0.07,0.08,-2.7755575615628914e-17,1,,1,,0,
27157,-0.06,0.06,0.29,-0.06,0.06,5.551115123125783e-17,1,,1,,0,
27257,-0.06,0.06,0.32,-0.06,0.06,5.551115123125783e-17,1,,1,,0,
27357,-0.06,0.05,0.35,-0.06,0.05,5.551115123125783e-17,1,,0,,0,
27757,-0.04,0.06,0.47,-0.04,0.06,0.0,0,,1,,0,
27857,-0.03,0.04,0.51,-0.03,0.04,0.0,0,,0,,0,
28057,-0.03,0.06,0.57,-0.03,0.06,-1.1102230246251565e-16,0,,1,,0,
28157,-0.03,0.04,0.59,-0.03,0.04,0.0,0,,0,,0,
28257,-0.03,0.06,0.62,-0.03,0.06,0.0,0,,1,,0,
28357,-0.02,0.06,0.65,-0.02,0.06,0.0,0,,1,,0,
28457,-0.02,0.06,0.68,-0.02,0.06,0.0,0,,1,,0,
28657,-0.03,0.06,0.71,-0.03,0.06,0.0,0,,1,,0,
28757,-0.01,0.06,0.74,-0.01,0.06,0.0,0,,1,,0,
28957,-0.02,0.06,0.78,-0.02,0.06,0.0,0,,1,,0,
29057,-0.01,0.06,0.8,-0.01,0.06,-1.1102230246251565e-16,0,,1,,0,
29157,-0.01,0.05,0.82,-0.01,0.05,0.0,0,,0,,0,
29257,-0.01,0.06,0.85,-0.01,0.06,0.0,0,,1,,0,
29357,0.0,0.07,0.87,0.0,0.07,1.1102230246251565e-16,0,,1,,0,
29457,0.01,0.06,0.9,0.01,0.06,-1.1102230246251565e-16,0,,1,,0,
29557,0.01,0.07,0.92,0.01,0.07,-1.1102230246251565e-16,0,,1,,0,
29657,0.01,0.08,0.94,0.01,0.08,0.0,0,,1,,0,
29757,0.02,0.07,0.97,0.02,0.07,-1.1102230246251565e-16,0,,1,,0,
29857,0.03,0.07,0.99,0.03,0.07,1.1102230246251565e-16,0,,1,,0,
29957,0.03,0.08,1.01,0.03,0.08,0.0,0,,1,,0,
30057,0.03,0.09,1.03,0.03,0.09,0.0,0,,1,,0,
30157,0.03,0.09,1.05,0.03,0.09,0.0,0,,1,,0,
30257,0.03,0.09,1.07,0.03,0.09,0.0,0,,1,,0,
30357,0.03,0.08,1.1,0.03,0.08,0.0,0,,1,,0,
30457,0.04,0.09,1.12,0.04,0.09,0.0,0,,1,,0,
30657,0.05,0.11,1.16,0.05,0.11,2.220446049250313e-16,0,,1,,0,
30757,0.05,0.1,1.19,0.05,0.1,0.0,0,,1,,0,
30857,0.07,0.11,1.21,0.07,0.11,0.0,1,,1,,0,
30957,0.07,0.12,1.24,0.07,0.12,0.0,1,,1,,0,
31057,0.09,0.12,1.26,0.09,0.12,-2.220446049250313e-16,1,,1,,0,
31157,0.11,0.13,1.28,0.11,0.13,2.220446049250313e-16,1,,1,,0,
31357,0.12,0.14,1.32,0.12,0.14,0.0,1,,1,,0,
31457,0.12,0.15,1.34,0.12,0.15,0.0,1,,1,,0,
31557,0.12,0.15,1.37,0.12,0.0,-0.1299999999999999,1,,0,,1,
31657,0.13,0.16,1.39,0.13,0.0,-0.1100000000000001,1,,0,,1,
31757,0.13,0.16,1.41,0.13,0.0,-0.09000000000000008,1,,0,,1,
31857,0.13,0.15,1.43,0.13,0.0,-0.07000000000000006,1,,0,,1,
31957,0.14,0.16,1.45,0.14,0.0,-0.050000000000000044,1,,0,,1,
32057,0.15,0.17,1.47,0.15,0.0,-0.030000000000000027,1,,0,,0,
32157,0.14,0.18,1.48,0.14,0.0,-0.020000000000000018,1,,0,,0,
32257,0.15,0.18,1.51,0.15,0.0,0.010000000000000009,1,,0,,0,
32357,0.16,0.18,1.53,0.16,0.0,0.030000000000000027,1,,0,,0,
32457,0.16,0.2,1.54,0.16,2.7755575615628914e-17,0.040000000000000036,1,,0,,0,
32557,0.17,0.19,1.57,0.17,2.7755575615628914e-17,0.07000000000000006,1,,0,,1,
32657,0.17,0.19,1.59,0.17,2.7755575615628914e-17,0.09000000000000008,1,,0,,1,
32757,0.18,0.2,1.61,0.18,2.7755575615628914e-17,0.1100000000000001,1,,0,,1,
32857,0.18,0.2,1.63,0.18,2.7755575615628914e-17,0.1299999999999999,1,,0,,1,
32957,0.18,0.21,1.65,0.18,-2.7755575615628914e-17,0.1499999999999999,1,,0,,1,
33057,0.19,0.21,1.66,0.19,-2.7755575615628914e-17,0.15999999999999992,1,,0,,1,
33157,0.19,0.21,1.67,0.19,-2.7755575615628914e-17,0.16999999999999993,1,,0,,1,
33257,0.19,0.22,1.67,0.19,0.0,0.16999999999999993,1,,0,,1,
33357,0.2,0.24,1.67,0.2,2.7755575615628914e-17,0.16999999999999993,1,,0,,1,
33457,0.2,0.21,1.67,0.2,-2.7755575615628914e-17,0.16999999999999993,1,,0,,1,
33557,0.2,0.24,1.67,0.2,2.7755575615628914e-17,0.16999999999999993,1,,0,,1,
33657,0.2,0.24,1.66,0.2,2.7755575615628914e-17,0.15999999999999992,1,,0,,1,
33757,0.21,0.24,1.66,0.21,2.7755575615628914e-17,0.15999999999999992,1,,0,,1,
33857,0.21,0.25,1.67,0.21,0.0,0.16999999999999993,1,,0,,1,
33957,0.21,0.25,1.67,0.21,0.0,0.16999999999999993,1,,0,,1,
34057,0.21,0.25,1.68,0.21,0.0,0.17999999999999994,1,,0,,1,
34157,0.21,0.24,1.68,0.21,2.7755575615628914e-17,0.17999999999999994,1,,0,,1,
34257,0.22,0.25,1.67,0.22,0.0,0.16999999999999993,1,,0,,1,
34357,0.22,0.25,1.67,0.22,0.0,0.16999999999999993,1,,0,,1,
34457,0.22,0.27,1.67,0.22,0.0,0.16999999999999993,1,,0,,1,
34557,0.23,0.27,1.66,0.23,0.0,0.15999999999999992,1,,0,,1,
34657,0.22,0.27,1.65,0.22,0.0,0.1499999999999999,1,,0,,1,
34757,0.22,0.27,1.65,0.22,0.0,0.1499999999999999,1,,0,,1,
34857,0.23,0.27,1.65,0.23,0.0,0.1499999999999999,1,,0,,1,
34957,0.23,0.27,1.64,0.23,0.0,0.1399999999999999,1,,0,,1,
35057,0.23,0.28,1.64,0.23,0.0,0.1399999999999999,1,,0,,1,
35157,0.23,0.28,1.64,0.23,0.0,0.1399999999999999,1,,0,,1,
35257,0.24,0.29,1.64,0.24,0.0,0.1399999999999999,1,,0,,1,
35357,0.24,0.28,1.64,0.24,0.0,0.1399999999999999,1,,0,,1,
35457,0.24,0.28,1.65,0.24,0.0,0.1499999999999999,1,,0,,1,
35557,0.24,0.28,1.64,0.24,0.0,0.1399999999999999,1,,0,,1,
