Timestamp,X-Coordinate,Y-Coordinate,Z-Coordinate
1131702,-0.00025640855892561376,-0.00019881807384081185,0.011596983298659325
1131802,0.0010551468003541231,0.000121056851639878,0.01130285207182169
1131902,0.00042491991189308465,-0.0007796883583068848,0.011798773892223835
1132002,0.0004893201985396445,-0.009514772333204746,0.012924974784255028
1132102,-0.00245344708673656,0.00021556277351919562,0.013278012163937092
1132202,-0.008930932730436325,-0.001630650251172483,0.012361760251224041
1132302,-0.0031195287592709064,-0.005644797347486019,0.012625408358871937
1132402,-0.007453907746821642,-0.01012374460697174,0.01257320400327444
1132502,-0.006414223462343216,-0.009265446104109287,0.012305021286010742
1132602,-0.005638240370899439,-0.010163743980228901,0.01281621865928173
1132702,-0.009518241509795189,-0.01536550186574459,0.012050729244947433
1132802,-0.012326211668550968,-0.01528354361653328,0.012059932574629784
1132902,-0.02133835479617119,-0.0031305630691349506,0.011835983023047447
1133002,-0.017434006556868553,0.003467138856649399,0.012859874404966831
1133102,-0.011161788366734982,9.738858352648094e-05,0.0137290358543396
1133202,-0.010173488408327103,-0.0005664150812663138,0.01221555843949318
1133302,-0.005329306237399578,0.003117842134088278,0.012784384191036224
1133402,-0.004329637624323368,0.010086760856211185,0.012979285791516304
1133502,-0.003501639235764742,0.009525890462100506,0.012521478347480297
1133602,-0.003839618293568492,0.00979846902191639,0.012593132443726063
1133702,-0.005438603926450014,0.012852039188146591,0.012206881307065487
1133802,0.0020074781496077776,0.01683662459254265,0.011752104386687279
1133902,-0.012708167545497417,0.03740399703383446,0.011540866456925869
1134002,-0.011838913895189762,0.03706767410039902,0.011636615730822086
1134102,-0.0015437891706824303,0.030518867075443268,0.00478528905659914
1134202,0.00943076889961958,0.03874717652797699,0.0032113250344991684
1134302,0.02269756607711315,0.03974834457039833,0.006092639174312353
1134402,0.008045971393585205,0.0474637933075428,0.033460404723882675
1134502,0.008303161710500717,0.04723706841468811,0.06188609078526497
1134602,0.006205128505825996,0.0380525104701519,0.08494862169027328
1134702,-0.0023166295140981674,0.02480800822377205,0.08904080092906952
1134802,-0.010275066830217838,0.013926804065704346,0.0920010507106781
1134902,-0.010543864220380783,0.008567252196371555,0.09719263017177582
1135002,-0.013776944018900394,0.007989681325852871,0.10895683616399765
1135102,-0.014576515182852745,0.00925152376294136,0.12423727661371231
1135202,-0.014249571599066257,0.01116897352039814,0.15065047144889832
1135302,-0.018134981393814087,0.014714942313730717,0.1771240532398224
1135402,-0.01856742799282074,0.02018628641963005,0.2000250369310379
1135502,-0.01883331872522831,0.01978754624724388,0.22739022970199585
1135602,-0.020088940858840942,0.0201568640768528,0.254338800907135
1135702,-0.031956132501363754,0.014277984388172626,0.27942779660224915
1135802,-0.0335213728249073,0.007487961556762457,0.3040659725666046
1135902,-0.03278245031833649,-0.0006886541959829628,0.33108335733413696
1136002,-0.030142227187752724,-0.007202794309705496,0.35596123337745667
1136102,-0.027941178530454636,-0.01163705624639988,0.38087818026542664
1136202,-0.01848258636891842,-0.016178349032998085,0.4075295627117157
1136302,-0.008522148244082928,-0.019252607598900795,0.4322655498981476
1136402,-0.00464299600571394,-0.02156759798526764,0.45867401361465454
1136502,0.0061080437153577805,-0.019363585859537125,0.48372533917427063
1136602,0.011366192251443863,-0.01764230616390705,0.5085574984550476
1136702,0.014597281813621521,-0.0159181859344244,0.530599057674408
1136802,0.003431756515055895,-0.02794669009745121,0.5541460514068604
1136902,0.0026542095001786947,-0.04265184700489044,0.5769477486610413
1137002,-0.0004661314014811069,-0.045805152505636215,0.5998358130455017
1137102,-0.0007680781418457627,-0.048037804663181305,0.6255906224250793
1137202,0.0014377170009538531,-0.048190727829933167,0.650075376033783
1137302,-0.00028659022063948214,-0.051243431866168976,0.6744401454925537
1137402,0.04053878411650658,-0.04323934391140938,0.6972972750663757
1137502,0.04975329712033272,-0.03722725436091423,0.7224717736244202
1137602,0.055126313120126724,-0.02722807042300701,0.7423321008682251
1137702,0.055882375687360764,-0.01846344582736492,0.7629106640815735
1137802,0.05335792154073715,-0.008055637590587139,0.7857006788253784
1137902,0.05318062752485275,-0.001192973810248077,0.8095850348472595
1138002,0.04703886806964874,0.002993758302181959,0.8318857550621033
1138102,0.03598169609904289,0.0074398098513484,0.8548095226287842
1138202,0.028125710785388947,0.012622342444956303,0.8742338418960571
1138302,0.02493172325193882,0.00830344669520855,0.8942036032676697
1138402,0.02719181403517723,0.008550580590963364,0.9158576726913452
1138502,0.03492535278201103,0.0007397893932648003,0.938512921333313
1138602,0.04391065984964371,0.0015802098205313087,0.9597679376602173
1138702,0.011383567936718464,-0.026190394535660744,0.9831414818763733
1138802,0.011633772403001785,-0.02760242484509945,1.0060279369354248
1138902,0.01588851772248745,-0.025001149624586105,1.025572419166565
1139002,0.029651934280991554,-0.0164108294993639,1.0480353832244873
1139102,0.030040668323636055,0.0031328315380960703,1.0666013956069946
1139202,0.02935531549155712,-0.027069875970482826,1.0887575149536133
1139302,0.06955006718635559,-0.01722097583115101,1.1059093475341797
1139402,0.08020929247140884,-0.00547064421698451,1.1291310787200928
1139502,0.08601680397987366,0.0013919677585363388,1.1520137786865234
1139602,0.09052185714244843,0.013348112814128399,1.1723235845565796
1139702,0.09413037449121475,0.027955004945397377,1.189868688583374
1139802,0.09281767904758453,0.04233640059828758,1.2080035209655762
1139902,0.09901677072048187,0.043261706829071045,1.2319316864013672
1140002,0.09139526635408401,0.04436176270246506,1.2571378946304321
1140102,0.08792021870613098,0.04796629399061203,1.2789603471755981
1140202,0.09818605333566666,0.041077252477407455,1.2958139181137085
1140302,0.12174508720636368,0.002311603631824255,1.3129318952560425
1140402,0.10568438470363617,0.032797671854496,1.3305681943893433
1140502,0.11161849647760391,-0.010651816613972187,1.3524646759033203
1140602,0.11731118708848953,-0.024365661665797234,1.3722537755966187
1140702,0.12229695916175842,-0.027956807985901833,1.3949421644210815
1140802,0.12994515895843506,-0.025637291371822357,1.416625738143921
1140902,0.13753558695316315,-0.0008771077264100313,1.4379162788391113
1141002,0.142372727394104,0.0066357385367155075,1.458791732788086
1141102,0.14428316056728363,0.02026575244963169,1.4778226613998413
1141202,0.15156182646751404,0.04544801265001297,1.4957544803619385
1141302,0.1542399525642395,0.05831261724233627,1.5173271894454956
1141402,0.1625281274318695,0.0640016421675682,1.5387229919433594
1141502,0.17424903810024261,0.06612984091043472,1.5520894527435303
1141602,0.1710982322692871,0.058876194059848785,1.565345048904419
1141702,0.20694120228290558,0.04030609503388405,1.5774809122085571
1141802,0.21694006025791168,0.044324539601802826,1.5785925388336182
1141902,0.238106369972229,0.03974336013197899,1.583229422569275
1142002,0.25449952483177185,0.04041941463947296,1.5868005752563477
1142102,0.2686507999897003,0.04661737009882927,1.5878781080245972
1142202,0.27117353677749634,0.047305140644311905,1.5856752395629883
1142302,0.27776333689689636,0.06320981681346893,1.5848548412322998
1142402,0.2788386940956116,0.08113441616296768,1.5801794528961182
1142502,0.2762056887149811,0.08767125755548477,1.5802745819091797
1142602,0.27179062366485596,0.10381975769996643,1.5810847282409668
1142702,0.2816438376903534,0.08789103478193283,1.5784553289413452
