timestamp,mx,my,mz,multi_ranger_x_drift,multi_ranger_y_drift,multi_ranger_z_drift,multi_ranger_x_drift_pos_exceeded,multi_ranger_x_drift_pos_trigger,multi_ranger_x_drift_neg_exceeded,multi_ranger_x_drift_neg_trigger,multi_ranger_y_drift_pos_exceeded,multi_ranger_y_drift_pos_trigger,multi_ranger_y_drift_neg_exceeded,multi_ranger_y_drift_neg_trigger,multi_ranger_z_drift_pos_exceeded,multi_ranger_z_drift_pos_trigger,multi_ranger_z_drift_neg_exceeded,multi_ranger_z_drift_neg_trigger,right,front,up,progressing_2s,min_closure_2s,progressing_5s,min_closure_5s,reached_waypoint,trigger_15,trigger_16,trigger_17
27524,-0.07,0.15,0.13,-0.07,0.15,0.0,0,,0,,0,,0,,0,,0,,32.766,3.059,3.11,,,,,,,,
27624,-0.08,0.12,0.14,-0.08,0.12,0.0,0,,0,,0,,0,,0,,0,,32.766,3.085,3.098,,,,,,,,
27724,-0.09,0.13,0.14,-0.09,0.13,0.0,0,,0,,0,,0,,0,,0,,32.766,3.082,3.098,,,,,,,,
27824,-0.1,0.15,0.16,-0.1,0.15,2.7755575615628914e-17,0,,0,,0,,0,,0,,0,,32.766,3.061,3.082,,,,,,,,
27924,-0.11,0.14,0.16,-0.11,0.14,2.7755575615628914e-17,0,,0,,0,,0,,0,,0,,32.766,3.07,3.077,,,,,,,,
28024,-0.1,0.14,0.19,-0.1,0.14,0.0,0,,0,,0,,0,,0,,0,,2.887,3.07,3.047,,,,,,,,
28324,-0.08,0.13,0.27,-0.08,0.13,0.0,0,,0,,0,,0,,0,,0,,2.88,3.08,2.966,,,,,,,,
28424,-0.08,0.12,0.31,-0.08,0.12,0.0,0,,0,,0,,0,,0,,0,,32.766,3.085,2.926,,,,,,,,
28524,-0.07,0.12,0.34,-0.07,0.12,0.0,0,,0,,0,,0,,0,,0,,2.885,3.091,2.904,,,,,,,,
28624,-0.07,0.13,0.37,-0.07,0.13,0.0,0,,0,,0,,0,,0,,0,,2.897,3.08,2.872,,,,,,,,
28724,-0.08,0.11,0.41,-0.08,0.11,0.0,0,,0,,0,,0,,0,,0,,32.766,3.095,2.833,,,,,,,,
28824,-0.08,0.12,0.45,-0.08,0.12,-5.551115123125783e-17,0,,0,,0,,0,,0,,0,,32.766,3.093,2.793,,,,,,,,
28924,-0.08,0.12,0.47,-0.08,0.12,0.0,0,,0,,0,,0,,0,,0,,2.894,3.091,2.769,,,,,,,,
29024,-0.07,0.12,0.5,-0.07,0.12,0.0,0,,0,,0,,0,,0,,0,,2.908,3.094,2.742,,,,,,,,
29124,-0.08,0.11,0.52,-0.08,0.11,0.0,0,,0,,0,,0,,0,,0,,2.896,3.102,2.717,,,,,,,,
29224,-0.08,0.11,0.56,-0.08,0.11,0.0,0,,0,,0,,0,,0,,0,,2.897,3.102,2.685,,,,,,,,
29324,-0.07,0.1,0.59,-0.07,0.1,0.0,0,,0,,0,,0,,0,,0,,2.902,3.113,2.649,,,,,,,,
29424,-0.07,0.09,0.6,-0.07,0.09,0.0,0,,0,,0,,0,,0,,0,,2.905,3.115,2.636,,,,,,,,
29524,-0.06,0.09,0.63,-0.06,0.09,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.9,3.12,2.608,,,,,,,,
29624,-0.07,0.1,0.66,-0.07,0.1,0.0,0,,0,,0,,0,,0,,0,,2.893,3.113,2.581,,,,,,,,
29724,-0.06,0.09,0.69,-0.06,0.09,0.0,0,,0,,0,,0,,0,,0,,2.892,3.115,2.547,,,,,,,,
29824,-0.05,0.08,0.71,-0.05,0.08,0.0,0,,0,,0,,0,,0,,0,,2.88,3.129,2.526,,,,,,,,
29925,-0.05,0.09,0.74,-0.05,0.09,0.0,0,,0,,0,,0,,0,,0,,2.873,3.121,2.504,,,,,,,,
30024,-0.05,0.08,0.76,-0.05,0.08,0.0,0,,0,,0,,0,,0,,0,,2.878,3.135,2.477,,,,,,,,
30124,-0.05,0.09,0.79,-0.05,0.09,0.0,0,,0,,0,,0,,0,,0,,2.89,3.116,2.454,,,,,,,,
30224,-0.05,0.09,0.81,-0.05,0.09,0.0,0,,0,,0,,0,,0,,0,,2.885,3.121,2.431,,,,,,,,
30324,-0.06,0.08,0.83,-0.06,0.08,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.885,3.128,2.412,,,,,,,,
30424,-0.07,0.08,0.86,-0.07,0.08,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.882,3.127,2.382,,,,,,,,
30524,-0.07,0.1,0.88,-0.07,0.1,0.0,0,,0,,0,,0,,0,,0,,2.891,3.105,2.364,,,,,,,,
30624,-0.08,0.09,0.9,-0.08,0.09,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.892,3.115,2.339,,,,,,,,
30724,-0.08,0.1,0.92,-0.08,0.1,-1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.908,3.105,2.319,,,,,,,,
30824,-0.08,0.11,0.94,-0.08,0.11,0.0,0,,0,,0,,0,,0,,0,,2.907,3.096,2.297,,,,,,,,
30924,-0.09,0.1,0.96,-0.09,0.1,0.0,0,,0,,0,,0,,0,,0,,2.918,3.108,2.279,,,,,,,,
31024,-0.09,0.11,0.99,-0.09,0.11,1.1102230246251565e-16,0,,0,,0,,0,,0,,0,,2.916,3.099,2.254,,,,,,,,
31124,-0.09,0.1,1.0,-0.09,0.1,0.0,0,,0,,0,,0,,0,,0,,2.914,3.108,2.244,,,,,,,,
31224,-0.09,0.1,1.02,-0.09,0.1,0.0,0,,0,,0,,0,,0,,0,,2.908,3.105,2.224,,,,,,,,
31324,-0.09,0.09,1.04,-0.09,0.09,0.0,0,,0,,0,,0,,0,,0,,2.921,3.115,2.202,,,,,,,,
31424,-0.09,0.1,1.06,-0.09,0.1,0.0,0,,0,,0,,0,,0,,0,,2.925,3.105,2.181,,,,,,,,
31524,-0.09,0.11,1.09,-0.09,0.11,-2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.918,3.097,2.152,,,,,,,,
31624,-0.1,0.11,1.11,-0.1,0.11,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.91,3.096,2.13,,,,,,,,
31724,-0.1,0.12,1.13,-0.1,0.12,0.0,0,,0,,0,,0,,0,,0,,2.918,3.089,2.114,,,,,,,,
31824,-0.1,0.12,1.16,-0.1,0.12,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.927,3.091,2.085,,,,,,,,
31924,-0.11,0.12,1.18,-0.11,0.12,0.0,0,,0,,0,,0,,0,,0,,2.933,3.086,2.065,,,,,,,,
32024,-0.11,0.13,1.2,-0.11,0.13,0.0,0,,0,,0,,0,,0,,0,,2.935,3.077,2.038,,,,,,,,
32124,-0.12,0.12,1.21,-0.12,0.12,0.0,0,,0,,0,,0,,0,,0,,2.954,3.088,2.028,,,,,,,,
32224,-0.12,0.15,1.24,-0.12,0.15,0.0,0,,0,,0,,0,,0,,0,,2.96,3.065,2.0,,,,,,,,
32324,-0.12,0.14,1.26,-0.12,0.14,-2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.957,3.068,1.985,,,,,,,,
32424,-0.13,0.14,1.28,-0.13,0.14,2.220446049250313e-16,0,,0,,0,,0,,0,,0,,2.965,3.066,1.964,,,,,,,,
32524,-0.13,0.15,1.29,-0.13,0.15,0.0,0,,0,,0,,0,,0,,0,,2.969,3.063,1.952,,,,,,,,
32624,-0.13,0.14,1.31,-0.13,0.14,0.0,0,,0,,0,,0,,0,,0,,2.968,3.066,1.93,,,,,,,,
32724,-0.13,0.15,1.33,-0.13,0.15,0.0,0,,0,,0,,0,,0,,0,,2.959,3.055,1.907,,,,,,,,
32824,-0.13,0.15,1.36,-0.13,0.0,-0.1399999999999999,0,,0,,0,,0,,0,,0,,2.962,3.057,1.885,,,,,,,,
32924,-0.13,0.18,1.37,-0.13,0.0,-0.1299999999999999,0,,0,,0,,0,,0,,0,,2.969,3.032,1.871,,,,,,,,
33024,-0.13,0.16,1.4,-0.13,0.0,-0.10000000000000009,0,,0,,0,,0,,0,,0,,2.968,3.05,1.844,,,,,,,,
33124,-0.13,0.18,1.42,-0.13,0.0,-0.08000000000000007,0,,0,,0,,0,,0,,0,,2.948,3.032,1.822,,,,,,,,
33224,-0.13,0.19,1.44,-0.13,2.7755575615628914e-17,-0.06000000000000005,0,,0,,0,,0,,0,,0,,2.956,3.025,1.803,,,,,,,,
33324,-0.13,0.18,1.46,-0.13,0.0,-0.040000000000000036,0,,0,,0,,0,,0,,0,,2.969,3.028,1.777,,,,,,,,
33424,-0.14,0.19,1.49,-0.14,2.7755575615628914e-17,-0.010000000000000009,0,,0,,0,,0,,0,,0,,2.972,3.023,1.755,,,,,,,,
33524,-0.14,0.19,1.5,-0.14,2.7755575615628914e-17,0.0,0,,0,,0,,0,,0,,0,,2.988,3.019,1.737,,,,,,,,
33624,-0.14,0.19,1.52,-0.14,2.7755575615628914e-17,0.020000000000000018,0,,0,,0,,0,,0,,0,,2.991,3.017,1.717,,,,,,,,
33724,-0.15,0.19,1.54,-0.15,2.7755575615628914e-17,0.040000000000000036,0,,0,,0,,0,,0,,0,,32.766,3.021,1.7,,,,,,,,
33824,-0.15,0.2,1.56,-0.15,2.7755575615628914e-17,0.06000000000000005,0,,0,,0,,0,,0,,0,,3.005,3.011,1.68,,,,,,,,
33924,-0.16,0.21,1.58,-0.16,-2.7755575615628914e-17,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.999,2.999,1.664,,,,,,,,
34024,-0.15,0.2,1.6,-0.15,2.7755575615628914e-17,0.10000000000000009,0,,0,,0,,0,,0,,0,,3.008,3.011,1.644,,,,,,,,
34124,-0.16,0.21,1.62,-0.16,-2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,3.012,3.0,1.618,,,,,,,,
34224,-0.15,0.2,1.64,-0.15,2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.005,3.008,1.601,,,,,,,,
34324,-0.15,0.2,1.65,-0.15,2.7755575615628914e-17,0.1499999999999999,0,,0,,0,,0,,0,,0,,3.008,3.006,1.588,,,,,,,,
34424,-0.16,0.22,1.66,-0.16,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,3.009,2.991,1.577,,,,,,,,
34524,-0.15,0.21,1.67,-0.15,-2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,3.0,2.999,1.572,,,,,,,,
34624,-0.14,0.21,1.67,-0.14,-2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,3.005,3.002,1.569,,,,,,,,
34724,-0.15,0.21,1.67,-0.15,-2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.99,3.005,1.568,,,,,,,,
34824,-0.15,0.21,1.67,-0.15,-2.7755575615628914e-17,0.16999999999999993,0,,0,,0,,0,,0,,0,,2.994,2.996,1.575,,,,,,,,
34924,-0.15,0.21,1.66,-0.15,-2.7755575615628914e-17,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.999,2.995,1.58,,,,,,,,
35024,-0.15,0.23,1.66,-0.15,0.0,0.15999999999999992,0,,0,,0,,0,,0,,0,,2.995,2.984,1.585,,,,,,,,
35124,-0.16,0.22,1.64,-0.16,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.013,2.993,1.596,,,,,,,,
35224,-0.16,0.23,1.64,-0.16,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.001,2.978,1.602,,,,,,,,
35324,-0.16,0.22,1.64,-0.16,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.008,2.989,1.601,,,,,,,,
35424,-0.16,0.22,1.64,-0.16,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.017,2.988,1.601,,,,,,,,
35624,-0.16,0.22,1.64,-0.16,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.014,2.986,1.597,,,,,,,,
35724,-0.16,0.22,1.64,-0.16,0.0,0.1399999999999999,0,,0,,0,,0,,0,,0,,3.015,2.99,1.602,,,,,,,,
35824,-0.16,0.21,1.64,-0.16,-2.7755575615628914e-17,0.1399999999999999,0,,0,,0,,0,,0,,0,,2.999,2.995,1.601,,,,,,,,
35924,-0.15,0.22,1.63,-0.15,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.989,2.993,1.609,,,,,,,,
36024,-0.15,0.21,1.63,-0.15,-2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,3.0,3.003,1.614,,,,,,,,
36124,-0.15,0.2,1.63,-0.15,2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.99,3.006,1.611,,,,,,,,
36224,-0.15,0.21,1.62,-0.15,-2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.994,3.001,1.622,,,,,,,,
36324,-0.15,0.22,1.62,-0.15,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,3.002,2.988,1.621,,,,,,,,
36424,-0.15,0.21,1.62,-0.15,-2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,3.008,3.003,1.617,,,,,,,,
36524,-0.15,0.21,1.62,-0.15,-2.7755575615628914e-17,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.994,2.999,1.616,,,,,,,,
36624,-0.15,0.21,1.63,-0.15,-2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.999,2.998,1.615,,,,,,,,
36724,-0.15,0.21,1.63,-0.15,-2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,3.002,3.004,1.614,,,,,,,,
36824,-0.15,0.19,1.63,-0.15,2.7755575615628914e-17,0.1299999999999999,0,,0,,0,,0,,0,,0,,2.998,3.023,1.607,,,,,,,,
36924,-0.15,0.18,1.63,-0.15,0.0,0.1299999999999999,0,,0,,0,,0,,0,,0,,3.013,3.029,1.611,,,,,,,,
37024,-0.15,0.18,1.62,-0.15,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.978,3.028,1.62,,,,,,,,
37124,-0.15,0.18,1.62,-0.15,0.0,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.986,3.028,1.622,,,,,,,,
37224,-0.15,0.17,1.61,-0.15,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.995,3.045,1.629,,,,,,,,
37324,-0.15,0.14,1.61,-0.15,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.99,3.067,1.631,,,,,,,,
37424,-0.15,0.13,1.61,-0.15,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.978,3.079,1.634,,,,,,,,
37524,-0.15,0.12,1.61,-0.15,1.3877787807814457e-17,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.984,3.092,1.634,,,,,,,,
37624,-0.14,0.09,1.61,-0.14,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.987,3.117,1.63,,,,,,,,
37724,-0.15,0.07,1.61,-0.15,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.987,3.141,1.634,,,,,,,,
37824,-0.15,0.08,1.61,-0.15,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.978,3.131,1.633,,,,,,,,
37924,-0.14,0.06,1.62,-0.14,6.938893903907228e-18,0.1200000000000001,0,,0,,0,,0,,0,,0,,2.972,3.148,1.625,,,,,,,,
38024,-0.15,0.06,1.61,-0.15,6.938893903907228e-18,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.982,3.155,1.626,,,,,,,,
38124,-0.15,0.04,1.61,-0.15,0.0,0.1100000000000001,0,,0,,0,,0,,0,,0,,2.976,3.174,1.634,,,,,,,,
38324,-0.14,0.02,1.6,-0.14,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.981,3.186,1.637,,,,,,,,
38624,-0.15,-0.0,1.59,-0.15,-0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.966,3.211,1.655,,,,,,,,
38824,-0.14,-0.01,1.58,-0.14,-0.01,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.98,3.223,1.658,,,,,,,,
39224,-0.15,-0.0,1.59,-0.15,-0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.974,3.211,1.646,,,,,,,,
39324,-0.15,0.0,1.6,-0.15,0.0,0.10000000000000009,0,,0,,0,,0,,0,,0,,2.98,3.206,1.644,,,,,,,,
39624,-0.15,-0.01,1.58,-0.15,-0.01,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.986,3.223,1.659,,,,,0,,,
39724,-0.15,-0.03,1.58,-0.15,-0.03,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.98,3.236,1.662,,,,,0,,,
39924,-0.15,0.01,1.58,-0.15,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.984,3.198,1.66,,,,,0,,,
40024,-0.16,0.03,1.58,-0.16,3.469446951953614e-18,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.979,3.178,1.658,,,,,0,,,
40124,-0.16,0.05,1.59,-0.16,6.938893903907228e-18,0.09000000000000008,0,,0,,0,,0,,0,,0,,2.997,3.156,1.655,,,,,0,,,
40224,-0.16,0.07,1.58,-0.16,0.0,0.08000000000000007,0,,0,,0,,0,,0,,0,,2.988,3.141,1.658,,,,,0,,,
40324,-0.16,0.09,1.59,-0.16,0.0,0.09000000000000008,0,,0,,0,,0,,0,,0,,3.002,3.123,1.652,,,,,0,,,
